application_completion_seconds,hour_of_day,email_domain_risk_score,account_age_days,num_applications_last_24h,ip_location_mismatch_km,is_vpn_or_proxy,profile_trust_score,label
2676.266116838524,18,0.0314233168847211,388,1,11.123420397803834,0,0.9024710675258152,0
672.2781120713872,15,0.2310775345627636,218,4,23.412260052738148,0,0.9461449994149986,0
1546.279894555732,12,0.2527804703580401,597,2,51.13646167059682,0,0.7223498781861462,0
929.0570522438644,22,0.0256441634332569,654,1,9.796683098473377,0,0.8108384619282771,0
358.1752342001614,15,0.3081641120086423,204,4,10.531923484206878,0,0.808314997318111,0
634.1218612280927,16,0.2825136693114989,729,2,14.094323786219066,0,0.904470425238609,0
1872.487900063058,21,0.0693373049492032,611,4,34.61862647604556,0,0.8882585924426969,0
302.41598248745373,20,0.2584589692446981,206,3,46.19427135287946,0,0.9508591018997262,1
698.5667066427653,15,0.2514669562240066,655,4,28.413647139962418,0,0.7045293890084325,0
1683.3426816070237,10,0.2337346402596056,105,2,0.5196465608188277,0,0.9774986546978828,0
1361.7832606510894,11,0.2422290118156988,367,0,3.713001876229408,0,0.7199376151043216,0
2350.9521803508537,16,0.2868599577607372,858,1,3.439279549725481,1,0.6894918109465091,0
840.5464554391518,10,0.0219497610386174,531,1,17.35906026793056,0,0.8360976445092735,0
657.2666484747314,20,0.2419312362838271,544,2,17.17563152828461,0,0.8485386809961999,0
756.3915064455019,12,0.1281274046932419,34,3,13.270873382236768,0,0.9094698701981844,0
1007.5279920340054,7,0.2807368114292882,713,2,56.29525096631816,0,0.7357381940190046,0
695.9872816496202,18,0.1149262142214332,306,4,20.3976012589256,0,0.7667558121282286,0
1074.0245832273404,20,0.4544038093929141,656,0,4.892568043000741,0,0.5623230672693791,0
1327.3143361998518,18,0.2259176774676042,753,3,13.095207600328289,0,0.7285112976767338,0
1463.6864094281432,17,0.1912018412899777,865,0,19.37680206798975,0,0.716106477634225,0
724.5624343865986,13,0.2039989393977708,536,1,20.733329484009666,1,0.8949226886204482,0
864.2346933180584,15,0.1308456808692184,322,3,22.262228169109346,0,0.9050639655364728,0
940.906600771596,15,0.2725756398810774,478,3,8.472572520135701,0,0.6405120453162637,0
1345.7486170318275,21,0.1031824202107784,824,2,9.181976324178194,0,0.8168015014007804,0
2047.4655039234951,20,0.2203984992045389,88,4,2.505388820741247,0,0.8761152735460771,0
1065.3809414779769,10,0.4379115923804791,946,2,5.904644937581717,0,0.9255991783052336,0
621.4597744541322,10,0.3555111602849796,388,1,12.247982136347764,0,0.6943865998235371,0
2227.95114463697,12,0.2055480630691505,62,2,25.75370188478453,0,0.7370473705713841,0
1209.0405588917845,16,0.1122374868396229,967,3,9.80397716944282,0,0.948954325019554,0
1329.5253986379237,22,0.0680846301845526,858,0,13.07093956780377,1,0.8513964895801557,0
4083.1456614688623,13,0.3980943125111091,78,0,78.52621661669853,0,0.9044751823143052,0
785.1687818753711,22,0.3286041980063549,457,0,1.9918842585874588,0,0.9466794470511316,0
776.8139475737889,21,0.2572487740842728,205,1,15.295127481843462,1,0.8888195286103597,0
1308.059392435802,21,0.245518645614795,565,1,6.696384556123045,0,0.90514870643402,0
638.5775110385428,14,0.2259800695568199,859,1,0.3330775752090522,0,0.7963457711522333,0
1386.389548229797,22,0.1899756211889043,149,2,6.802843727395824,0,0.5191754489603125,0
1314.5064562525142,18,0.1732700302338299,413,0,2.994415298401656,0,0.7904870285907797,0
