application_completion_seconds,hour_of_day,email_domain_risk_score,account_age_days,num_applications_last_24h,ip_location_mismatch_km,is_vpn_or_proxy,profile_trust_score,label
2032.9329893538973,14,0.1502052145541021,602,2,22.047065938486693,0,0.8099832714546413,0
870.6507168557225,7,0.026142009681527557,531,4,0.15136064762231968,0,0.6593384548444543,0
505.9232375937714,10,0.10556672045709384,367,2,12.337054691028408,0,0.8281500216911815,0
65.60143570201346,3,0.4106247237077161,131,3,4.88682860333617,1,0.48959490815890383,1
657.7441746747096,7,0.16812103994159866,422,1,25.466562273403923,0,0.5072958031714743,0
1202.7389971746225,14,0.2143572176566093,63,3,15.909966130041548,0,0.6434691646432916,0
721.4411008397195,8,0.16900654382121716,117,2,7.0543949666891335,0,0.8678501056244026,0
449.31370752221505,15,0.40403141253800884,477,2,63.55693395921675,0,0.5861001886677779,0
797.1043442130461,7,0.12853658986223282,128,0,3.214607662996341,0,0.8824424727663572,0
1715.4407444069218,22,0.2223637309051921,472,2,2.492911793480467,0,0.6214481726138767,0
789.638333335674,16,0.16822972879329573,912,1,7.311486835741859,0,0.7570183208960019,0
527.7131570540453,7,0.08072807711142804,863,1,16.473768048943715,0,0.6790398233284567,0
688.866235151795,8,0.06023198354921229,686,1,7.668019205766011,0,0.8499008345311848,0
488.23002251400396,12,0.08077611501598385,138,1,5.4978072951209604,0,0.9148864660537874,0
477.9425432130456,14,0.15838046566358832,894,1,2.108807438752245,0,0.7837343766528923,0
2455.4901483162485,11,0.18055109197967228,536,3,2.0004527491492157,0,0.8748320259343254,0
436.8071671043681,11,0.11835533042470707,495,6,17.86564190419407,0,0.7148222945169964,0
1397.019688234429,19,0.17274293227318935,775,3,28.11835302017774,0,0.8996922450787003,0
564.9272026413842,21,0.10230720470571265,435,1,3.221386138114095,0,0.7294569334727051,0
1156.5817757819386,22,0.018874489391217397,280,1,4.921598321973462,0,0.9811258556189151,0
1291.974769427196,11,0.09648723780695695,335,2,10.5008019257864,0,0.7635347802805095,0
1123.9728144402816,15,0.3108379065434385,923,2,4.904958368822379,0,0.8713543079970661,0
1281.8399763385264,10,0.135940042235161,184,2,12.930063634053049,0,0.6768845208500833,0
1192.1461433924567,18,0.12595453409155874,267,1,0.7169352098222982,0,0.8429355172585187,0
786.4618722173623,8,0.21688295931634127,178,2,2.094787163688266,0,0.8759890436948515,0
998.4859316073735,11,0.18069375855943906,965,0,1.7090284902530872,0,0.7442313471965522,0
2118.9166538603163,18,0.20256780835727556,290,2,6.318489381946379,0,0.9889063605995373,0
1659.1549833382458,15,0.2602377398092503,303,1,19.17763683751176,0,0.7735472330831749,0
1340.175335241852,15,0.3250290550457879,210,2,34.941103682614354,0,0.8728754185188508,0
1355.050671881452,19,0.38738651355107456,866,2,18.000836712166187,0,0.8052050926195983,0
1325.359944332137,20,0.2950787297440331,491,2,59.3289612786542,0,0.8791247336533086,0
637.663507509963,13,0.10570800223987602,494,1,22.20598135581444,0,0.8743641456199608,0
620.9577662196751,20,0.25401671408723026,692,2,9.10624133370778,0,0.7767410676854618,0
509.10692168972736,10,0.33249981527741085,364,1,38.31840682244654,0,0.6538654799596587,0
973.0889858332393,15,0.29426109954666974,223,0,5.128843994641088,0,0.8261818031766901,0
652.5382977221789,19,0.25380866032906174,701,1,50.08942430257598,0,0.9043984843583138,0
943.1198593165803,7,0.06702955275757894,932,2,36.50731535901274,0,0.8664788143469313,0
453.46152469163076,19,0.07287758014666766,384,2,49.02929635771271,0,0.6319950341488548,0
577.1061638095457,16,0.22380404826132402,287,0,6.915703402691168,1,0.7419124524070414,0
605.1242370794893,22,0.10512274233876383,144,1,21.271151814609556,0,0.8519889383510084,0
1012.9775235876743,19,0.40581761250126663,203,2,2.3682918057675435,0,0.7108313407289485,0
961.3609210814911,14,0.08574427434239938,845,2,2.826458659924372,0,0.8829629199360112,0
1009.6665720609788,13,0.24331338312568315,888,3,47.78480772591535,0,0.7369524877684187,0
957.887724281322,22,0.21715519611552223,745,1,31.567803410735426,0,0.8285132282008788,0
928.9296600264004,17,0.15428556926285095,47,3,31.368923402871662,0,0.8976374657011654,0
583.0915846690884,22,0.6099744350560813,110,3,11.40704221556746,0,0.9196264195627284,0
1596.6188556047525,17,0.2293996140846583,245,2,8.166289834595561,0,0.9298509479303707,0
1013.7144688608788,20,0.22768592891679096,816,2,3.8315008275101508,0,0.6763987793687968,0
1329.874132834537,10,0.15054859841675564,287,3,9.550221982043158,0,0.9263835416327305,0
2177.7666898718103,14,0.06818204186295249,749,1,25.493964099912855,1,0.6420991129682615,0
1203.7430272670138,9,0.23691042018208613,461,0,4.530120564524261,0,0.8627107495327504,0
837.8232151335844,18,0.3729390750184912,392,2,13.10099064696936,0,0.8273467373419384,0
1568.8970871516083,10,0.033071858003256745,933,2,7.384230413977645,0,0.8593727986573003,0
1471.7392429617066,14,0.2369082659868085,808,1,27.929793911919333,0,0.3945594873213231,0
1504.4635926906112,20,0.21367726829665942,84,3,8.265302578675428,0,0.876114890027134,0
831.4346011283385,15,0.2142101101755049,745,2,26.41252884539577,0,0.9303089043995122,0
2344.819352061647,20,0.4169829246468223,117,3,48.52758699080961,1,0.8136232038062596,0
1794.2341389019277,16,0.1891827097254136,647,2,23.24946651593243,0,0.7863912128824627,0
446.9426191236857,20,0.09424626445375898,747,2,6.446043816446035,0,0.8309354583130651,0
2705.2954244658904,17,0.12132273358037085,672,2,23.968068565365964,0,0.8434276951550926,0
838.0217394770311,17,0.2949854186281522,579,2,0.03606817607588965,0,0.4880713968939267,0
991.6295634756319,16,0.09105919811849074,673,3,9.638237098365867,0,0.8379823172715084,0
46.889393809709496,5,0.5846462035639309,3,5,241.32704841990594,0,0.31350123054946166,1
1029.4068865923848,7,0.06668397765747543,294,1,0.24394451142438944,0,0.6970417608805958,0
1359.8574125443313,19,0.03229510208614478,783,3,39.896279693047134,0,0.7837479408848709,0
1804.3917958218901,9,0.15984119918188439,627,1,8.667855581099765,0,0.7258846281316623,0
1550.1923149384174,12,0.1195374689423625,976,3,28.955178637813216,0,0.8213959556494133,0
970.2561134021392,8,0.08687667093345391,79,2,21.547508639659963,0,0.6498333640970919,0
2177.4723788546667,13,0.06935338910227888,44,4,29.938728883612843,0,0.5493514925887829,0
953.3446616033295,9,0.08743429041298083,665,2,17.551083552289988,0,0.7697700568433127,0
1011.0988606823277,20,0.44345458640317115,314,2,24.460982920221486,0,0.9276843437548955,0
662.7696613274985,22,0.20399728611742549,348,0,43.07119994509106,0,0.9288658979648501,0
74.26235565056197,22,0.7232874670869102,118,4,26.877722085895268,0,0.14360058889476934,1
1055.2816829998567,9,0.3246873645579014,923,1,1.5194776306731987,0,0.9452709625784201,0
1469.7878800379606,18,0.2756551252770478,210,4,0.5734841352714003,0,0.6308052570239976,0
614.3800104207751,11,0.021872276410006098,743,3,27.24733907243529,0,0.7816633319185268,0
604.5074194948575,18,0.25352943257782723,815,2,42.80049663255825,0,0.780014654080155,0
1331.7246320328607,18,0.17506555960853165,200,5,33.38759105483645,0,0.6648154411948585,0
747.7187649752316,9,0.348639976744431,506,3,2.425398747836051,1,0.8212511643880174,0
934.5336232786523,11,0.35424872702555976,932,2,12.69689691685042,0,0.7232879780610543,0
439.09851567562197,18,0.21994036236281486,588,4,16.09063573321951,0,0.9354772101864446,0
1385.4583567175362,11,0.0875575000386185,985,1,13.493024902171557,0,0.8261054507105728,0
