application_completion_seconds,hour_of_day,email_domain_risk_score,account_age_days,num_applications_last_24h,ip_location_mismatch_km,is_vpn_or_proxy,profile_trust_score,label
588.7232316192384,13,0.35535535701264415,52,0,15.505259876654737,1,0.6269327441963956,0
827.3305223555318,16,0.4755511401384412,740,2,5.917802613319616,0,0.8072210722649881,0
508.1609220735399,15,0.011738228210441144,413,4,29.992157399505306,0,0.7859530966961311,0
727.0500226566812,9,0.18358248705738786,405,1,7.039820711196792,0,0.9483122585015616,0
493.09008310351226,19,0.23510092219558187,102,3,21.25424096464667,0,0.7496020697751871,0
401.9824828236604,17,0.17143462107341562,284,1,19.480673057693785,0,0.9518153841379172,0
859.7803669278723,22,0.47495143619461716,926,2,19.836280871265693,0,0.8299337174339544,0
490.186407489302,12,0.19412076995824623,406,1,21.904894718082577,0,0.6461606139221978,0
382.0714901267377,12,0.47717410998838855,169,4,11.471475957935935,0,0.6630489483224931,0
755.004159197016,11,0.37136865874124053,647,1,8.018005099776722,0,0.8487968804132326,0
1356.2115497854234,8,0.15750177083026726,317,3,7.64454915837606,0,0.7103798939016318,0
665.2086969872796,10,0.34630392433597074,931,3,1.0528227378908157,0,0.7698434955843038,0
370.9541069090325,19,0.31544964152563243,921,1,11.777766587330902,0,0.550519891216215,0
447.45322285599957,18,0.35494968856690534,466,0,34.155325391896184,1,0.4894096387958614,0
766.6107865084964,7,0.16633820149188303,845,3,20.85125051981932,1,0.7643104582597544,0
546.7634731423011,7,0.05767152398347644,317,1,5.368380268882969,0,0.7206029565458172,0
300.8673945977982,12,0.08483430028759296,202,3,22.253137943943205,0,0.7430297599385044,0
809.7237198657828,10,0.08481963047728265,197,1,25.870110264447113,0,0.7063259344703908,0
1509.7636826530215,12,0.32766787038457146,875,3,16.143840812927355,0,0.719786055291467,0
457.7508147912625,9,0.32751628490642376,884,2,36.94801810310851,0,0.7975707784191032,0
1026.8794393362648,9,0.07654553469508178,55,4,7.770791233211792,0,0.5905640697817605,0
720.571862344704,16,0.16856714970901332,291,1,14.726366178389112,0,0.7659067501890306,0
716.0048134428448,8,0.20219247682630462,645,3,20.650687914894515,0,0.7093584505639369,0
408.89381951869285,22,0.18266959100879693,929,1,10.147944146005507,0,0.6311581747934164,0
352.7320528157054,13,0.0503781521325731,885,2,32.27399329566045,0,0.7820630024074752,0
